"","county_labels","date","AQI","lead","co","so2","no2","o3","pm10","pm25","time"
"2712","San Francisco",2017-12-01,64,0.0145,0.633333,0.966919,18.436364,0.0122645,23,1225.7,48
"2713","San Francisco",2018-01-01,50,0.016,0.470833,0.754545,12.711848,0.012647,11,866.2,49
"2714","San Francisco",2018-02-01,36,0.016,0.425,0.778261,11.96087,0.024176,13.5,480.8,50
"2715","San Francisco",2018-03-01,35,0.013,0.379167,0.478261,8.808696,0.027471,8,415.8,51
"2716","San Francisco",2018-04-01,39,0.012,0.316667,0.36087,6.186957,0.033765,14,554,52
"2717","San Francisco",2018-05-01,34,0.0125,0.2875,0.265217,4.063158,0.031941,19.5,552.3,53
"2718","San Francisco",2018-06-01,40,0.015,0.283333,0.513636,4.586957,0.029824,23.5,648.2,54
"2719","San Francisco",2018-07-01,33,0.017,0.3,0.595652,4.591304,0.025941,27,509.9,55
"2720","San Francisco",2018-08-01,53,0.019,0.35,0.456522,5.2630435,0.028412,37,911.3,56
"2721","San Francisco",2018-09-01,42,0.014,0.308333,0.622727,6.395652,0.0274415,34,742.9,57
"2722","San Francisco",2018-10-01,33,0.015,0.379167,0.6869565,9.804348,0.024059,31,528.5,58
"2723","San Francisco",2018-11-01,55,0.016,0.633333,0.817391,16.69617,0.017941,46,2534.5,59
"2724","San Francisco",2018-12-01,40,0.014,0.458333,0.5477225,10.952174,0.014235,10,610.3,60
"2725","San Francisco",2019-01-01,36,0.013,0.454167,0.565217,11.831818,0.0177945,15,608.6,61
"2726","San Francisco",2019-02-01,34,0.012,0.341667,0.43913,7.221739,0.030118,8,271.3,62
"2727","San Francisco",2019-03-01,38,0.016,0.379167,0.45,7.878261,0.031588,11,356.3,63
"2728","San Francisco",2019-04-01,37,0.012,0.320833,0.473419,5.469565,0.032059,14,494.5,64
"2729","San Francisco",2019-05-01,35,0.012,0.279167,0.452174,3.869565,0.0322645,14,423.9,65
"2730","San Francisco",2019-06-01,31,0.012,0.3,0.4608695,4.695652,0.027353,17,557.7,66
"2731","San Francisco",2019-07-01,29,0.012,0.3,0.395455,4.230435,0.024412,18,526.8,67
"2732","San Francisco",2019-08-01,31,0.015,0.325,0.390909,4.847826,0.026529,20,441.4,68
"2733","San Francisco",2019-09-01,31,0.016,0.3,0.395238,5.582609,0.025471,16,393.4,69
"2734","San Francisco",2019-10-01,34,0.019,0.405556,0.659091,11.536364,0.027235,26,569.2,70
"2735","San Francisco",2019-11-01,46,0.014,0.470833,0.754545,13.4934785,0.0229115,23,833.7,71
"2736","San Francisco",2019-12-01,28,0.012,0.408333,0.508696,10.117391,0.016647,9,470.3,72
"2737","San Joaquin",2014-01-01,60,0.05,0.590278,0.65,19.717391,0.015059,23,1362.8,1
"2738","San Joaquin",2014-02-01,29,0.052,0.4,0.395455,10.659091,0.021824,11,638.7,2
"2739","San Joaquin",2014-03-01,35,0.0655,0.370833,0.568182,8.204348,0.029059,13,677.4,3
"2740","San Joaquin",2014-04-01,41,0.036,0.329167,0.65,6.532609,0.035294,13,686,4
"2741","San Joaquin",2014-05-01,39,0.03,0.3,0.627273,4.7108695,0.034882,16,720.4,5
"2742","San Joaquin",2014-06-01,36,0.023,0.2625,0.586364,4.817391,0.029706,18,764.2,6
"2743","San Joaquin",2014-07-01,32,0.021,0.279167,0.554545,4.626087,0.025647,15,514.6,7
"2744","San Joaquin",2014-08-01,34,0.021,0.295833,0.340909,4.752174,0.027546,17,560.2,8
"2745","San Joaquin",2014-09-01,37,0.021,0.329167,0.518182,6.176087,0.029706,18,737.8,9
"2746","San Joaquin",2014-10-01,35,0.017,0.385,0.719697,10.5065215,0.027118,17,630.5,10
"2747","San Joaquin",2014-11-01,44,0.019,0.491667,0.6613635,12.595455,0.017647,13,881.2,11
"2748","San Joaquin",2014-12-01,33,0.0235,0.420833,0.433333,10.3782605,0.018,9,856.6,12
"2749","San Joaquin",2015-01-01,70,0.024,0.595833,0.957143,15.882609,0.008824,16,1426.5,13
"2750","San Joaquin",2015-02-01,43,0.018,0.433333,0.709091,10.447826,0.019412,13,740.2,14
"2751","San Joaquin",2015-03-01,36,0.016,0.3875,0.781818,9.543478,0.027235,13,565.1,15
"2752","San Joaquin",2015-04-01,43,0.0175,0.3,0.668182,5.7333995,0.036176,12,455.5,16
"2753","San Joaquin",2015-05-01,39,0.014,0.3,0.462253,3.643478,0.036765,14,484.4,17
"2754","San Joaquin",2015-06-01,36,0.018,0.3,0.477273,5.086957,0.030529,17,535.1,18
"2755","San Joaquin",2015-07-01,31,0.019,0.3,0.481818,3.913043,0.025176,15,366.5,19
"2756","San Joaquin",2015-08-01,34,0.017,0.308333,0.522727,4.569565,0.027294,18,619.8,20
"2757","San Joaquin",2015-09-01,36,0.0195,0.333333,0.686364,7.973913,0.028765,21,429.5,21
"2758","San Joaquin",2015-10-01,34,0.019,0.408333,0.722727,9.969565,0.026294,25,461.6,22
"2759","San Joaquin",2015-11-01,39,0.0195,0.479167,0.8613875,12.591304,0.016529,11,517.4,23
"2760","San Joaquin",2015-12-01,40,0.025,0.466667,0.838095,11.926087,0.016176,10,585.8,24
"2761","San Joaquin",2016-01-01,31,0.017,0.445833,0.6977275,9.773913,0.019647,9,757.5,25
"2762","San Joaquin",2016-02-01,36,0.0275,0.466667,0.945455,11.66087,0.020235,14.5,757.6,26
"2763","San Joaquin",2016-03-01,33,0.019,0.35,0.672727,6.569565,0.027294,10,491.2,27
"2764","San Joaquin",2016-04-01,40,0.0175,0.308333,0.831818,5.026087,0.034412,11,541,28
"2765","San Joaquin",2016-05-01,34,0.014,0.270833,0.759091,4.43913,0.031294,11,637.2,29
"2766","San Joaquin",2016-06-01,38,0.015,0.2625,0.835714,4.743182,0.031412,14,695.4,30
"2767","San Joaquin",2016-07-01,33,0.013,0.26375,0.704545,4.173913,0.025941,16,743.4,31
"2768","San Joaquin",2016-08-01,34,0.014,0.283333,0.686364,4.56087,0.027765,20,794.4,32
"2769","San Joaquin",2016-09-01,38,0.017,0.341667,0.768182,6.147826,0.0295585,24,768.4,33
"2770","San Joaquin",2016-10-01,32,0.015,0.366667,0.756522,7.666667,0.025882,13,524.6,34
"2771","San Joaquin",2016-11-01,35,0.017,0.445833,0.940909,10.717391,0.0179115,13,739.2,35
"2772","San Joaquin",2016-12-01,45,0.013,0.504167,1.059091,12.6211955,0.015235,11,1209.2,36
"2773","San Joaquin",2017-01-01,30,0.013,0.429167,0.959091,10.082609,0.02171,8,750.9,37
"2774","San Joaquin",2017-02-01,33,0.01975,0.38125,0.8863635,7.491304,0.028176,7,481.5,38
"2775","San Joaquin",2017-03-01,36,0.0175,0.375,0.8355735,7.656522,0.028647,14,590.2,39
"2776","San Joaquin",2017-04-01,40,0.01475,0.320833,0.477273,5.925,0.035353,12,584.9,40
"2777","San Joaquin",2017-05-01,36,0.013,0.3,0.45,4.182609,0.032059,16,622.35,41
"2778","San Joaquin",2017-06-01,32,0.0145,0.2875,0.35,4.2913045,0.026706,17,690.3,42
"2779","San Joaquin",2017-07-01,37,0.013,0.308333,0.4326085,4.930435,0.027538,23,794.5,43
"2780","San Joaquin",2017-08-01,47,0.01375,0.3,0.527922,4.873913,0.028824,26,966.2,44
"2781","San Joaquin",2017-09-01,41,0.0155,0.391667,0.581818,6.521739,0.029588,25,1142.7,45
"2782","San Joaquin",2017-10-01,45,0.012,0.4875,0.790909,11.9152175,0.027471,25,1306.2,46
"2783","San Joaquin",2017-11-01,35,0.0145,0.445833,0.6778655,10.945833,0.018941,12,752.7,47
"2784","San Joaquin",2017-12-01,62,0.0145,0.633333,0.947826,17.521739,0.0129705,23,1459.6,48
"2785","San Joaquin",2018-01-01,50,0.016,0.466667,0.754545,11.96087,0.012353,14,1015.8,49
"2786","San Joaquin",2018-02-01,35,0.016,0.420833,0.778261,11.247826,0.024147,14,680.6,50
"2787","San Joaquin",2018-03-01,35,0.013,0.375,0.478261,8.291304,0.028,10,643.2,51
"2788","San Joaquin",2018-04-01,39,0.012,0.3125,0.36087,5.826087,0.0337355,15.5,630.3,52
"2789","San Joaquin",2018-05-01,35,0.0125,0.283333,0.265217,3.895652,0.032294,19.5,577.8,53
"2790","San Joaquin",2018-06-01,39,0.015,0.283333,0.513636,4.3,0.0304855,23,684,54
"2791","San Joaquin",2018-07-01,33,0.017,0.3,0.595652,4.3652175,0.027176,25,578.3,55
"2792","San Joaquin",2018-08-01,54,0.019,0.35,0.456522,4.869565,0.0305,33,1040.6,56
"2793","San Joaquin",2018-09-01,41,0.014,0.304167,0.622727,5.86087,0.028412,31,780.3,57
"2794","San Joaquin",2018-10-01,32,0.015,0.379167,0.6869565,9.422727,0.024412,29,630.2,58
"2795","San Joaquin",2018-11-01,54,0.016,0.629167,0.817391,16.309091,0.018412,43,2571.9,59
"2796","San Joaquin",2018-12-01,40,0.014,0.454167,0.5477225,10.613043,0.014294,11,627.9,60
"2797","San Joaquin",2019-01-01,34,0.013,0.454167,0.578261,11.769565,0.018353,12,646.6,61
"2798","San Joaquin",2019-02-01,34,0.012,0.341667,0.452174,7.15,0.0304705,7,311.4,62
"2799","San Joaquin",2019-03-01,38,0.016,0.379167,0.434783,7.7326085,0.031882,9,407.7,63
"2800","San Joaquin",2019-04-01,38,0.012,0.320833,0.4347825,5.447826,0.032529,12,558.1,64
"2801","San Joaquin",2019-05-01,36,0.012,0.279167,0.4,3.743478,0.032706,12,477.7,65
"2802","San Joaquin",2019-06-01,35,0.012,0.3,0.436364,4.489328,0.029,15,590.4,66
"2803","San Joaquin",2019-07-01,32,0.012,0.3,0.395455,4.041991,0.0259115,16,565.7,67
"2804","San Joaquin",2019-08-01,34,0.015,0.325,0.354545,4.711111,0.027882,18,441.4,68
"2805","San Joaquin",2019-09-01,32,0.016,0.3,0.3630435,5.473913,0.026235,15,393.4,69
"2806","San Joaquin",2019-10-01,35,0.019,0.405556,0.627273,11.513043,0.027882,23,535.2,70
"2807","San Joaquin",2019-11-01,44,0.014,0.470833,0.752174,13.521739,0.024235,19,718.3,71
"2808","San Joaquin",2019-12-01,28,0.012,0.408333,0.486957,10.047826,0.017353,9,441.7,72
"2809","San Luis Obispo",2014-01-01,58.5,0.05,0.616667,0.611905,19.082609,0.0146675,33,1830.6,1
"2810","San Luis Obispo",2014-02-01,28,0.052,0.4125,0.416234,10.5608695,0.020765,13,535.8,2
"2811","San Luis Obispo",2014-03-01,35,0.0655,0.3875,0.573419,8.306917,0.0283825,15,541.1,3
"2812","San Luis Obispo",2014-04-01,41,0.036,0.341667,0.65,6.3739135,0.034941,19,514.1,4
"2813","San Luis Obispo",2014-05-01,39,0.03,0.3,0.639502,4.466546,0.034529,22,455.7,5
"2814","San Luis Obispo",2014-06-01,35,0.023,0.275,0.609091,4.656522,0.028765,25,503.7,6
"2815","San Luis Obispo",2014-07-01,30,0.021,0.3,0.581818,4.7,0.024412,21,590.6,7
"2816","San Luis Obispo",2014-08-01,31,0.021,0.3,0.3454545,4.643478,0.026176,22,629.4,8
"2817","San Luis Obispo",2014-09-01,35,0.021,0.354167,0.525,5.9,0.028765,27.5,626.3,9
"2818","San Luis Obispo",2014-10-01,35,0.017,0.404167,0.722727,9.643478,0.026588,29,469.2,10
"2819","San Luis Obispo",2014-11-01,45,0.019,0.508333,0.65,12.228261,0.017235,18,1055.5,11
"2820","San Luis Obispo",2014-12-01,35,0.0235,0.441667,0.418615,10.471739,0.0167355,11,806.1,12
"2821","San Luis Obispo",2015-01-01,74.5,0.024,0.645833,0.919048,15.902174,0.008882,19,1574.2,13
"2822","San Luis Obispo",2015-02-01,47,0.018,0.470833,0.704762,10.4130435,0.019235,19.5,736.1,14
"2823","San Luis Obispo",2015-03-01,35,0.016,0.40625,0.769048,9.5081025,0.027235,16,819.6,15
"2824","San Luis Obispo",2015-04-01,42,0.0175,0.30625,0.645455,5.495652,0.036412,18,651.6,16
"2825","San Luis Obispo",2015-05-01,38,0.014,0.3,0.4553975,3.413043,0.036765,17,650,17
"2826","San Luis Obispo",2015-06-01,34,0.018,0.3075,0.5,4.978261,0.030059,21.5,564.2,18
"2827","San Luis Obispo",2015-07-01,29,0.019,0.3,0.502273,3.6065215,0.024647,18.5,482,19
"2828","San Luis Obispo",2015-08-01,35,0.017,0.333333,0.5373375,4.2155135,0.0270885,27,906.4,20
"2829","San Luis Obispo",2015-09-01,36,0.0195,0.35,0.7,7.578261,0.028588,35,1001,21
"2830","San Luis Obispo",2015-10-01,37,0.019,0.425,0.7477275,9.73913,0.026412,34,1049,22
"2831","San Luis Obispo",2015-11-01,47,0.0195,0.5125,0.8710475,12.591304,0.0167945,13.5,1392,23
"2832","San Luis Obispo",2015-12-01,50,0.025,0.495833,0.85,12.2891305,0.0162055,18,1192.2,24
"2833","San Luis Obispo",2016-01-01,40,0.017,0.44375,0.695455,10.608696,0.019353,11,692.4,25
"2834","San Luis Obispo",2016-02-01,41,0.0275,0.4625,0.945455,12.5586955,0.020471,13,1330.4,26
"2835","San Luis Obispo",2016-03-01,32,0.019,0.34375,0.672727,6.8891305,0.027235,13,727.8,27
"2836","San Luis Obispo",2016-04-01,39,0.0175,0.3,0.840909,5.2673915,0.034412,17,813.2,28
"2837","San Luis Obispo",2016-05-01,34,0.014,0.270833,0.762253,4.4347825,0.030941,18,771.2,29
"2838","San Luis Obispo",2016-06-01,37,0.015,0.270833,0.836039,4.804348,0.030647,24,774.2,30
"2839","San Luis Obispo",2016-07-01,31,0.013,0.266667,0.7108695,4.2673915,0.025118,25,683.6,31
"2840","San Luis Obispo",2016-08-01,33,0.014,0.28125,0.689474,4.56087,0.026824,27,713,32
"2841","San Luis Obispo",2016-09-01,40,0.017,0.333333,0.795455,6.108696,0.0290295,35,873.4,33
"2842","San Luis Obispo",2016-10-01,32,0.015,0.345833,0.7727275,7.508696,0.0255,20,771.8,34
"2843","San Luis Obispo",2016-11-01,40,0.017,0.454167,0.936364,10.7333995,0.0177945,14,1084,35
"2844","San Luis Obispo",2016-12-01,50,0.013,0.5,1.054545,13.491304,0.015176,11,1545,36
"2845","San Luis Obispo",2017-01-01,34,0.013,0.433333,0.959091,11.391304,0.021059,8,1217,37
"2846","San Luis Obispo",2017-02-01,32,0.01975,0.375,0.931818,8.66087,0.027353,8,639,38
"2847","San Luis Obispo",2017-03-01,35,0.0175,0.379167,0.895455,8.626976,0.0275585,12,841.8,39
"2848","San Luis Obispo",2017-04-01,40,0.01475,0.329167,0.545455,6.1863355,0.034941,13,787,40
"2849","San Luis Obispo",2017-05-01,35,0.013,0.3,0.5,4.610598,0.0319705,21,700,41
"2850","San Luis Obispo",2017-06-01,31,0.0145,0.2854165,0.447727,4.619565,0.026,23,650.4,42
"2851","San Luis Obispo",2017-07-01,36,0.013,0.3,0.525,5.33913,0.0261765,27,937.2,43
"2852","San Luis Obispo",2017-08-01,48,0.01375,0.320833,0.55,5.391304,0.0276765,33,1270.8,44
"2853","San Luis Obispo",2017-09-01,41,0.0155,0.391667,0.654545,7.13913,0.029294,33,1257.8,45
"2854","San Luis Obispo",2017-10-01,51,0.012,0.5125,0.827273,12.530435,0.027294,55,2013,46
"2855","San Luis Obispo",2017-11-01,38,0.0145,0.45,0.6952275,11.828261,0.018706,15,1052.8,47
"2856","San Luis Obispo",2017-12-01,70.5,0.0145,0.633333,0.9533595,19.228261,0.012824,31,1963.8,48
"2857","San Luis Obispo",2018-01-01,52,0.016,0.466667,0.795455,13.173913,0.013235,12.5,1408.15,49
"2858","San Luis Obispo",2018-02-01,40,0.016,0.420833,0.845455,12.717391,0.024353,14,984.9,50
"2859","San Luis Obispo",2018-03-01,36,0.013,0.379167,0.469565,9.326087,0.028235,8,695.25,51
"2860","San Luis Obispo",2018-04-01,39,0.012,0.3,0.3496895,6.6326085,0.0342055,15,625.2,52
"2861","San Luis Obispo",2018-05-01,35,0.0125,0.254167,0.263636,4.213043,0.032353,20,546,53
"2862","San Luis Obispo",2018-06-01,40,0.015,0.2479165,0.513961,5.175593,0.0305735,23.5,845.4,54
"2863","San Luis Obispo",2018-07-01,35,0.017,0.275,0.617391,5.117391,0.027471,27,814.4,55
"2864","San Luis Obispo",2018-08-01,54,0.019,0.304167,0.454545,5.7326085,0.030118,37.5,1225.9,56
"2865","San Luis Obispo",2018-09-01,42,0.014,0.3,0.622233,6.895652,0.028166,35.5,636.1,57
"2866","San Luis Obispo",2018-10-01,33,0.015,0.370833,0.66087,10.495652,0.024176,32,533,58
"2867","San Luis Obispo",2018-11-01,57,0.016,0.636607,0.814643,17.304348,0.017882,54,3062.2,59
"2868","San Luis Obispo",2018-12-01,43.5,0.014,0.458333,0.547826,11.517391,0.014,12,1160.1,60
"2869","San Luis Obispo",2019-01-01,38,0.013,0.421875,0.595455,12.056522,0.018,12,983.55,61
"2870","San Luis Obispo",2019-02-01,34,0.012,0.3229165,0.495652,7.465217,0.030235,8,285.4,62
"2871","San Luis Obispo",2019-03-01,37,0.016,0.35,0.447826,8.630435,0.031706,10,374.45,63
"2872","San Luis Obispo",2019-04-01,37,0.012,0.3,0.46087,6.1717395,0.032294,16,508.65,64
"2873","San Luis Obispo",2019-05-01,36,0.012,0.229167,0.419565,4.108696,0.032653,16,482.15,65
"2874","San Luis Obispo",2019-06-01,32,0.012,0.241667,0.422727,5.143478,0.028,21,563.35,66
"2875","San Luis Obispo",2019-07-01,30,0.012,0.2375,0.3369565,4.408696,0.024853,23,601.15,67
"2876","San Luis Obispo",2019-08-01,31.5,0.015,0.3,0.340909,5.143478,0.026853,25,525.85,68
"2877","San Luis Obispo",2019-09-01,31,0.016,0.3,0.352174,5.947826,0.025824,22,406.8,69
"2878","San Luis Obispo",2019-10-01,36,0.019,0.4,0.636445,12.156522,0.027667,39,759.9,70
"2879","San Luis Obispo",2019-11-01,50.5,0.014,0.470833,0.752174,13.7804345,0.024,39,1103.6,71
"2880","San Luis Obispo",2019-12-01,31,0.012,0.408333,0.513636,10.547826,0.017,9,682.7,72
"2881","San Mateo",2014-01-01,61,0.05,0.5979165,0.695455,19.795652,0.013824,36,1131.7,1
"2882","San Mateo",2014-02-01,27,0.052,0.404167,0.416234,11,0.020176,14,395,2
"2883","San Mateo",2014-03-01,34,0.0655,0.383333,0.6,8.6613635,0.027471,16,494.8,3
"2884","San Mateo",2014-04-01,40,0.036,0.341667,0.678261,6.613043,0.033941,20,525.2,4
"2885","San Mateo",2014-05-01,38,0.03,0.3,0.695455,4.730435,0.033647,24,609.6,5
"2886","San Mateo",2014-06-01,36,0.023,0.270833,0.5886365,4.813043,0.027765,26,538,6
"2887","San Mateo",2014-07-01,28,0.021,0.295833,0.581818,4.76087,0.023235,21,433.8,7
"2888","San Mateo",2014-08-01,31,0.021,0.3,0.380952,4.7695655,0.025294,24,425.2,8
"2889","San Mateo",2014-09-01,34,0.021,0.345833,0.575,6.091304,0.027412,29,539.6,9
"2890","San Mateo",2014-10-01,34,0.017,0.39375,0.716667,10.2521735,0.025529,30,507.2,10
"2891","San Mateo",2014-11-01,45,0.019,0.491667,0.6651515,12.634783,0.016824,20,716.4,11
"2892","San Mateo",2014-12-01,35,0.0235,0.429167,0.433333,10.9043475,0.0163235,11,510.2,12
"2893","San Mateo",2015-01-01,71,0.024,0.608333,0.958117,16.865217,0.008765,19,1125.8,13
"2894","San Mateo",2015-02-01,44,0.018,0.4625,0.7069265,11.028261,0.019,19.5,567.8,14
"2895","San Mateo",2015-03-01,35,0.016,0.395833,0.786364,10.052632,0.0264705,16,507.6,15
"2896","San Mateo",2015-04-01,42,0.0175,0.3,0.690909,5.8669565,0.035706,18,419.2,16
"2897","San Mateo",2015-05-01,38,0.014,0.3,0.486364,3.654348,0.036176,17,430.4,17
"2898","San Mateo",2015-06-01,34,0.018,0.3,0.4704545,5.1173915,0.029706,21.5,421.2,18
"2899","San Mateo",2015-07-01,28,0.019,0.3,0.509091,3.869565,0.024353,18.5,279.2,19
"2900","San Mateo",2015-08-01,34,0.017,0.329167,0.522727,4.569565,0.026647,27,554.4,20
"2901","San Mateo",2015-09-01,35,0.0195,0.3375,0.672727,8.130435,0.028,35,360.4,21
"2902","San Mateo",2015-10-01,34,0.019,0.416667,0.7,10.008696,0.025588,34,385.4,22
"2903","San Mateo",2015-11-01,42,0.0195,0.491667,0.8409095,12.978261,0.0162645,13.5,465.6,23
"2904","San Mateo",2015-12-01,44,0.025,0.4875,0.831818,12.969565,0.015882,18,534.2,24
"2905","San Mateo",2016-01-01,33,0.017,0.433333,0.7,10.608696,0.018706,11,430.2,25
"2906","San Mateo",2016-02-01,39,0.0275,0.458333,0.9477275,12.526087,0.019647,14,632.4,26
"2907","San Mateo",2016-03-01,32,0.019,0.35,0.672727,6.891304,0.026941,13,386.6,27
"2908","San Mateo",2016-04-01,39,0.0175,0.3,0.840909,5.404348,0.034,17.5,456.8,28
"2909","San Mateo",2016-05-01,33,0.014,0.270833,0.752174,4.613043,0.030588,19,457,29
"2910","San Mateo",2016-06-01,35,0.015,0.258333,0.8,4.945652,0.029824,25,437.8,30
"2911","San Mateo",2016-07-01,30,0.013,0.2625,0.686364,4.3391305,0.0243235,25,396,31
"2912","San Mateo",2016-08-01,31,0.014,0.279167,0.673913,4.708696,0.025882,28,542.8,32
"2913","San Mateo",2016-09-01,40,0.017,0.333333,0.795455,6.445455,0.028294,36,537.4,33
"2914","San Mateo",2016-10-01,32,0.015,0.354167,0.777273,7.66087,0.025147,20,355,34
"2915","San Mateo",2016-11-01,37,0.017,0.45,0.968182,10.9043475,0.017176,14,507.7,35
"2916","San Mateo",2016-12-01,46,0.013,0.5,1.0932805,13.426087,0.014941,12,651.4,36
"2917","San Mateo",2017-01-01,33,0.013,0.427778,0.986957,10.786957,0.0205,8,572.95,37
"2918","San Mateo",2017-02-01,32,0.01975,0.375,0.917391,7.913043,0.027353,8,359.25,38
"2919","San Mateo",2017-03-01,35,0.0175,0.379167,0.821396,8.013043,0.027412,12,441.5,39
"2920","San Mateo",2017-04-01,40,0.01475,0.325,0.409091,6.0130435,0.035,13,381.6,40
"2921","San Mateo",2017-05-01,35,0.013,0.3,0.4185065,4.404348,0.031412,21,471.5,41
"2922","San Mateo",2017-06-01,31,0.0145,0.2895835,0.2727275,4.465217,0.025588,23,490.9,42
"2923","San Mateo",2017-07-01,38,0.013,0.3,0.381818,5.13913,0.025235,27,609.2,43
"2924","San Mateo",2017-08-01,48,0.01375,0.308333,0.481818,5.182609,0.026941,33,760.1,44
"2925","San Mateo",2017-09-01,41,0.0155,0.391667,0.577273,6.7695655,0.0284395,33,785.7,45
"2926","San Mateo",2017-10-01,51,0.012,0.491667,0.790909,12.186957,0.026824,55,970.7,46
"2927","San Mateo",2017-11-01,35,0.0145,0.445833,0.6710475,11.778261,0.018353,15,581.75,47
"2928","San Mateo",2017-12-01,65,0.0145,0.629167,0.9333005,18.56087,0.012353,31,1098.3,48
"2929","San Mateo",2018-01-01,52,0.016,0.483333,0.704348,12.769565,0.012706,12.5,794.8,49
"2930","San Mateo",2018-02-01,38,0.016,0.4270835,0.732609,11.965217,0.024118,14,461.8,50
"2931","San Mateo",2018-03-01,35,0.013,0.38125,0.495455,9.030435,0.027588,8,354.8,51
"2932","San Mateo",2018-04-01,39,0.012,0.3125,0.375593,6.4282605,0.033706,15,524.6,52
"2933","San Mateo",2018-05-01,34,0.0125,0.283333,0.268182,4.091304,0.032,20,485,53
"2934","San Mateo",2018-06-01,40,0.015,0.279167,0.506818,4.63913,0.029941,23.5,578,54
"2935","San Mateo",2018-07-01,34,0.017,0.3,0.582609,4.640909,0.026188,27,455.9,55
"2936","San Mateo",2018-08-01,53,0.019,0.333333,0.4709485,5.3326085,0.028647,37.5,770.3,56
"2937","San Mateo",2018-09-01,42,0.014,0.304167,0.637747,6.421739,0.027529,35.5,609.3,57
"2938","San Mateo",2018-10-01,33,0.015,0.379167,0.734783,9.813043,0.024,32,416.1,58
"2939","San Mateo",2018-11-01,55,0.016,0.633333,0.8369565,16.730435,0.017941,54,2506.4,59
"2940","San Mateo",2018-12-01,42,0.014,0.458333,0.547619,11.091304,0.013882,12,550.4,60
"2941","San Mateo",2019-01-01,37,0.013,0.445833,0.5630435,11.745455,0.017706,12,554.2,61
"2942","San Mateo",2019-02-01,34,0.012,0.333333,0.421739,7.0630435,0.030118,8,246.8,62
"2943","San Mateo",2019-03-01,38,0.016,0.377273,0.447826,7.830435,0.031529,10,340.8,63
"2944","San Mateo",2019-04-01,37,0.012,0.308333,0.4511855,5.45,0.032059,16,370.3,64
"2945","San Mateo",2019-05-01,36,0.012,0.270833,0.417391,3.869565,0.032353,16,358.9,65
"2946","San Mateo",2019-06-01,32,0.012,0.2875,0.45,4.5891305,0.027647,21.5,442.6,66
"2947","San Mateo",2019-07-01,30,0.012,0.283333,0.4,4.213043,0.024588,24,447,67
"2948","San Mateo",2019-08-01,32,0.015,0.320833,0.426087,4.831818,0.026706,26,368.8,68
